Saut #,Date,Zone de saut,Aéronef,Équipement,Type de saut,Alt de sortie,Alt d'ouverture,Unité d'altitude,Dist de la cible,Délai (s),Libération,Notes
4939,2023-03-24,Eloy,Twin Otter,Odyssey+Petra70-line1,,1500,0,Meters,0,0,Non,
4940,2023-03-24,Eloy,Twin Otter,Odyssey+Petra70-line1,,1500,0,Meters,0,0,Non,
4941,2023-03-24,Eloy,Twin Otter,Odyssey+Petra70-line1,,1500,0,Meters,0,0,Non,
4942,2023-03-24,Eloy,Twin Otter,Odyssey+Petra70-line1,,1500,0,Meters,0,0,Non,
4943,2023-03-24,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4944,2023-03-24,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4945,2023-03-24,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4946,2023-03-25,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4947,2023-03-25,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4948,2023-03-25,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4949,2023-03-25,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4950,2023-03-25,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4951,2023-03-25,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4952,2023-03-25,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4953,2023-03-25,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4954,2023-03-25,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4955,2023-03-25,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4956,2023-03-26,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4957,2023-03-26,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4958,2023-03-26,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4959,2023-03-26,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4960,2023-03-26,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4961,2023-03-26,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4962,2023-03-26,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4963,2023-03-26,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4964,2023-03-26,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4965,2023-03-26,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4967,2023-03-27,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4968,2023-03-27,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4969,2023-03-27,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4970,2023-03-27,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4971,2023-03-27,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4972,2023-03-27,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4973,2023-03-28,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4974,2023-03-28,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4975,2023-03-28,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4976,2023-03-28,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4977,2023-03-28,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4978,2023-03-28,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4979,2023-03-28,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4980,2023-03-28,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4981,2023-03-28,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4982,2023-03-29,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4983,2023-03-29,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4984,2023-03-29,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4985,2023-03-29,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4986,2023-03-29,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4987,2023-03-31,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4988,2023-03-31,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4989,2023-03-31,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4990,2023-03-31,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4991,2023-03-31,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4992,2023-03-31,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4993,2023-03-31,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4994,2023-03-31,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4995,2023-03-31,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4996,2023-03-31,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4997,2023-04-01,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4998,2023-04-01,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
4999,2023-04-01,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
5000,2023-04-01,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
5001,2023-04-01,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
5002,2023-04-01,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
5003,2023-04-01,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
5004,2023-04-01,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
5005,2023-04-01,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
5006,2023-04-01,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
5007,2023-04-02,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
5008,2023-04-02,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
5009,2023-04-02,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
5010,2023-04-02,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
5011,2023-04-02,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
5012,2023-04-02,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
5013,2023-04-03,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
5014,2023-04-03,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
5015,2023-04-03,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
5016,2023-04-03,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
5017,2023-04-05,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
5018,2023-04-05,Eloy,Twin Otter,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
5019,2023-04-16,LFOZ epcol,,mutant 62 line1,,1500,0,Meters,0,0,Non,
5020,2023-04-16,LFOZ epcol,,mutant 62 line1,,1500,0,Meters,0,0,Non,
5021,2023-04-16,LFOZ epcol,,mutant 62 line1,,1500,0,Meters,0,0,Non,
5022,2023-04-24,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5023,2023-04-24,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5024,2023-04-24,LFOZ epcol,,Odyssey+Petra68-line1,,1500,0,Meters,0,0,Non,
5025,2023-04-24,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5026,2023-04-24,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5027,2023-04-24,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5028,2023-04-25,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5029,2023-04-25,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5030,2023-04-25,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5031,2023-04-25,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5032,2023-04-25,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5033,2023-04-25,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5034,2023-04-25,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5035,2023-04-25,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5036,2023-04-25,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5037,2023-04-26,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5038,2023-04-26,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5039,2023-04-26,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5040,2023-04-26,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5041,2023-04-26,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5042,2023-04-26,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5043,2023-04-26,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5044,2023-04-26,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5045,2023-04-26,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5046,2023-04-26,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5047,2023-04-27,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5048,2023-04-27,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5049,2023-04-27,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5050,2023-04-27,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5051,2023-04-27,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5052,2023-04-27,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5053,2023-04-27,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5054,2023-04-27,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5055,2023-04-27,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5056,2023-04-28,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5057,2023-04-29,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5058,2023-04-29,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5059,2023-04-25,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5060,2023-04-30,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5061,2023-04-30,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5062,2023-04-30,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5063,2023-04-30,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5064,2023-04-30,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5065,2023-04-30,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5066,2023-04-30,LFOZ epcol,,Odyssey P66,,1500,0,Meters,0,0,Non,
5067,2023-05-06,LFOZ epcol,,Odyssey P66,,1500,0,Meters,0,0,Non,
5068,2023-05-06,LFOZ epcol,,Odyssey P66,,1500,0,Meters,0,0,Non,
5069,2023-05-06,LFOZ epcol,,Odyssey P66,,1500,0,Meters,0,0,Non,
5070,2023-05-06,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5071,2023-05-06,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5072,2023-05-06,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5073,2023-05-06,LFOZ epcol,,Odyssey P66,,1500,0,Meters,0,0,Non,
5074,2023-05-06,LFOZ epcol,,Odyssey P66,,1500,0,Meters,0,0,Non,
5075,2023-05-06,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5076,2023-05-06,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5077,2023-05-21,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5078,2023-05-22,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5079,2023-05-22,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5080,2023-05-22,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5081,2023-05-22,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5082,2023-05-22,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5083,2023-05-22,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5084,2023-05-22,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5085,2023-05-22,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5086,2023-05-22,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5087,2023-05-22,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5088,2023-05-24,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5089,2023-05-24,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5090,2023-05-24,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5091,2023-05-24,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5092,2023-05-24,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5093,2023-05-24,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5094,2023-05-24,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5095,2023-05-25,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5096,2023-05-25,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5097,2023-05-26,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5098,2023-05-26,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5099,2023-05-26,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5100,2023-05-26,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5101,2023-05-26,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5102,2023-05-26,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5103,2023-05-27,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5104,2023-05-27,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5105,2023-05-27,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5106,2023-05-27,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5107,2023-05-27,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5108,2023-05-27,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5109,2023-05-28,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5110,2023-05-28,LFOZ epcol,,Odyssey p68 l1,,1500,0,Meters,0,0,Non,
5111,2023-05-28,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
5112,2023-05-28,LFOZ epcol,,mutant petra64 l1,,1500,0,Meters,0,0,Non,
