time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2026-09-12T10:23:08.30Z,47.9068150,2.1706736,825.999,-1.28,-23.26,11.73,0.469,1.020,0.19,266.83977,0.38215,3,15
2026-09-12T10:23:08.40Z,47.9068138,2.1706425,824.843,-1.28,-23.18,11.74,0.468,1.020,0.19,266.83732,0.38365,3,15
2026-09-12T10:23:08.50Z,47.9068127,2.1706115,823.673,-1.24,-23.16,11.66,0.468,1.020,0.19,266.93514,0.38389,3,15
2026-09-12T10:23:08.60Z,47.9068116,2.1705805,822.506,-1.31,-23.27,11.76,0.468,1.020,0.19,266.77303,0.38249,3,15
2026-09-12T10:23:08.70Z,47.9068104,2.1705494,821.326,-1.44,-23.23,11.92,0.468,1.019,0.19,266.44354,0.38341,3,15
2026-09-12T10:23:08.80Z,47.9068090,2.1705183,820.141,-1.62,-23.28,11.90,0.468,1.019,0.19,266.01252,0.38247,3,15
2026-09-12T10:23:08.90Z,47.9068074,2.1704872,818.965,-1.96,-23.24,11.67,0.468,1.019,0.19,265.16862,0.38947,3,15
2026-09-12T10:23:09.00Z,47.9068056,2.1704562,817.797,-2.09,-23.20,11.71,0.468,1.019,0.19,264.86321,0.38992,3,15
2026-09-12T10:23:09.10Z,47.9068037,2.1704252,816.611,-2.19,-23.14,11.82,0.468,1.019,0.19,264.59216,0.39090,3,15
2026-09-12T10:23:09.20Z,47.9068016,2.1703943,815.441,-2.48,-23.09,11.73,0.468,1.019,0.19,263.87539,0.39174,3,15
2026-09-12T10:23:09.30Z,47.9067993,2.1703634,814.273,-2.63,-23.06,11.59,0.468,1.019,0.19,263.48453,0.39204,3,15
2026-09-12T10:23:09.40Z,47.9067970,2.1703327,813.110,-2.74,-22.98,11.55,0.468,1.019,0.19,263.20577,0.38592,3,15
2026-09-12T10:23:09.50Z,47.9067943,2.1703019,811.940,-3.07,-23.01,11.77,0.468,1.019,0.19,262.40336,0.38491,3,15
2026-09-12T10:23:09.60Z,47.9067914,2.1702711,810.764,-3.51,-23.03,11.77,0.468,1.019,0.19,261.33944,0.38337,3,15
2026-09-12T10:23:09.70Z,47.9067882,2.1702403,809.591,-3.72,-23.00,11.59,0.468,1.019,0.19,260.82069,0.38319,3,15
2026-09-12T10:23:09.80Z,47.9067847,2.1702095,808.418,-4.00,-23.06,11.70,0.468,1.019,0.19,260.14899,0.38189,3,15
2026-09-12T10:23:09.90Z,47.9067809,2.1701787,807.233,-4.38,-23.02,11.79,0.468,1.020,0.19,259.23050,0.38143,3,15
2026-09-12T10:23:10.00Z,47.9067768,2.1701479,806.050,-4.74,-23.03,11.76,0.468,1.020,0.19,258.37272,0.38004,3,15
2026-09-12T10:23:10.10Z,47.9067725,2.1701170,804.887,-4.94,-23.05,11.55,0.468,1.020,0.18,257.91199,0.37963,3,15
2026-09-12T10:23:10.20Z,47.9067680,2.1700862,803.722,-5.13,-23.03,11.46,0.468,1.020,0.19,257.44253,0.37955,3,15
2026-09-12T10:23:10.30Z,47.9067632,2.1700554,802.562,-5.50,-23.00,11.58,0.468,1.021,0.19,256.55210,0.37851,3,15
2026-09-12T10:23:10.40Z,47.9067581,2.1700246,801.390,-5.94,-23.13,11.73,0.468,1.022,0.19,255.58579,0.37619,3,15
2026-09-12T10:23:10.50Z,47.9067527,2.1699937,800.227,-6.14,-23.12,11.54,0.468,1.023,0.19,255.13310,0.37531,3,15
2026-09-12T10:23:10.60Z,47.9067471,2.1699629,799.062,-6.32,-22.95,11.46,0.468,1.024,0.19,254.60959,0.37720,3,15
2026-09-12T10:23:10.70Z,47.9067414,2.1699322,797.901,-6.46,-22.89,11.36,0.468,1.025,0.19,254.23919,0.37747,3,15
2026-09-12T10:23:10.80Z,47.9067355,2.1699017,796.735,-6.74,-22.82,11.65,0.469,1.026,0.19,253.53889,0.37725,3,15
2026-09-12T10:23:10.90Z,47.9067293,2.1698712,795.555,-7.07,-22.80,11.59,0.469,1.028,0.19,252.76210,0.37605,3,15
2026-09-12T10:23:11.00Z,47.9067229,2.1698408,794.393,-7.25,-22.72,11.43,0.469,1.029,0.19,252.30340,0.37621,3,15
2026-09-12T10:23:11.10Z,47.9067163,2.1698104,793.224,-7.44,-22.74,11.49,0.469,1.030,0.19,251.88849,0.37499,3,15
2026-09-12T10:23:11.20Z,47.9067095,2.1697800,792.074,-7.64,-22.76,11.36,0.470,1.031,0.19,251.44430,0.37294,3,15
2026-09-12T10:23:11.30Z,47.9067026,2.1697496,790.928,-7.74,-22.76,11.36,0.470,1.033,0.19,251.20850,0.37244,3,15
2026-09-12T10:23:11.40Z,47.9066956,2.1697192,789.760,-8.04,-22.74,11.59,0.470,1.034,0.19,250.53437,0.37110,3,15
2026-09-12T10:23:11.50Z,47.9066882,2.1696889,788.583,-8.38,-22.72,11.65,0.470,1.035,0.19,249.75116,0.36972,3,15
2026-09-12T10:23:11.60Z,47.9066806,2.1696585,787.410,-8.58,-22.67,11.58,0.471,1.037,0.19,249.26095,0.36966,3,15
2026-09-12T10:23:11.70Z,47.9066728,2.1696283,786.257,-8.86,-22.53,11.26,0.471,1.038,0.19,248.53118,0.37004,3,15
2026-09-12T10:23:11.80Z,47.9066648,2.1695983,785.121,-8.98,-22.42,11.19,0.471,1.040,0.19,248.17189,0.37062,3,15
2026-09-12T10:23:11.90Z,47.9066566,2.1695683,783.978,-9.30,-22.48,11.47,0.471,1.041,0.19,247.52755,0.36785,3,15
2026-09-12T10:23:12.00Z,47.9066481,2.1695383,782.829,-9.59,-22.34,11.36,0.472,1.043,0.19,246.77552,0.36808,3,15
2026-09-12T10:23:12.10Z,47.9066394,2.1695085,781.692,-9.81,-22.24,11.24,0.472,1.045,0.19,246.19131,0.36825,3,15
2026-09-12T10:23:12.20Z,47.9066305,2.1694788,780.568,-10.02,-22.27,11.21,0.472,1.046,0.19,245.76739,0.36632,3,15
2026-09-12T10:23:12.30Z,47.9066214,2.1694491,779.441,-10.24,-22.14,11.22,0.473,1.048,0.18,245.19097,0.36604,3,15
2026-09-12T10:23:12.40Z,47.9066120,2.1694195,778.316,-10.56,-22.06,11.22,0.473,1.049,0.18,244.43189,0.36499,3,15
2026-09-12T10:23:12.50Z,47.9066025,2.1693900,777.194,-10.73,-21.99,11.18,0.473,1.051,0.18,243.98315,0.36537,3,15
2026-09-12T10:23:12.60Z,47.9065927,2.1693608,776.049,-10.97,-21.83,11.33,0.473,1.052,0.18,243.31738,0.36588,3,15
2026-09-12T10:23:12.70Z,47.9065827,2.1693317,774.911,-11.24,-21.64,11.33,0.474,1.054,0.18,242.54487,0.36656,3,15
2026-09-12T10:23:12.80Z,47.9065726,2.1693029,773.767,-11.44,-21.47,11.31,0.474,1.055,0.18,241.94694,0.36746,3,15
2026-09-12T10:23:12.90Z,47.9065622,2.1692743,772.632,-11.61,-21.34,11.25,0.474,1.057,0.18,241.45001,0.36729,3,15
2026-09-12T10:23:13.00Z,47.9065517,2.1692459,771.498,-11.83,-21.21,11.26,0.475,1.058,0.18,240.85213,0.36735,3,15
2026-09-12T10:23:13.10Z,47.9065410,2.1692177,770.352,-12.04,-21.03,11.39,0.475,1.060,0.18,240.21937,0.36820,3,15
2026-09-12T10:23:13.20Z,47.9065302,2.1691897,769.200,-12.14,-20.93,11.26,0.475,1.062,0.19,239.88027,0.36987,3,15
2026-09-12T10:23:13.30Z,47.9065191,2.1691619,768.054,-12.46,-20.78,11.36,0.475,1.063,0.19,239.05432,0.36943,3,15
2026-09-12T10:23:13.40Z,47.9065078,2.1691341,766.898,-12.69,-20.73,11.54,0.476,1.065,0.19,238.53447,0.36829,3,15
2026-09-12T10:23:13.50Z,47.9064963,2.1691065,765.754,-12.90,-20.64,11.36,0.476,1.067,0.19,237.99547,0.36763,3,15
2026-09-12T10:23:13.60Z,47.9064846,2.1690790,764.618,-13.10,-20.48,11.36,0.477,1.068,0.19,237.38289,0.36808,3,15
2026-09-12T10:23:13.70Z,47.9064727,2.1690517,763.458,-13.51,-20.43,11.49,0.477,1.070,0.19,236.52539,0.36409,3,15
2026-09-12T10:23:13.80Z,47.9064604,2.1690245,762.304,-13.75,-20.21,11.55,0.477,1.071,0.18,235.76906,0.36412,3,15
2026-09-12T10:23:13.90Z,47.9064479,2.1689976,761.146,-13.99,-20.03,11.53,0.477,1.073,0.18,235.07634,0.36437,3,15
2026-09-12T10:23:14.00Z,47.9064353,2.1689709,759.972,-14.17,-19.90,11.70,0.478,1.074,0.18,234.55103,0.36438,3,15
2026-09-12T10:23:14.10Z,47.9064224,2.1689444,758.802,-14.27,-19.81,11.82,0.478,1.076,0.18,234.23238,0.36465,3,15
2026-09-12T10:23:14.20Z,47.9064095,2.1689180,757.608,-14.62,-19.66,11.75,0.478,1.077,0.19,233.35244,0.36377,3,15
2026-09-12T10:23:14.30Z,47.9063962,2.1688920,756.414,-14.90,-19.37,11.68,0.479,1.079,0.19,232.42437,0.36469,3,15
2026-09-12T10:23:14.40Z,47.9063827,2.1688661,755.250,-15.03,-19.29,11.66,0.479,1.080,0.19,232.07700,0.36432,3,15
2026-09-12T10:23:14.50Z,47.9063691,2.1688404,754.060,-15.35,-19.16,11.82,0.479,1.081,0.19,231.29969,0.36299,3,15
2026-09-12T10:23:14.60Z,47.9063552,2.1688150,752.865,-15.66,-18.96,11.79,0.479,1.082,0.19,230.45114,0.36247,3,15
2026-09-12T10:23:14.70Z,47.9063410,2.1687898,751.664,-15.85,-18.83,11.79,0.479,1.083,0.19,229.91376,0.36220,3,15
2026-09-12T10:23:14.80Z,47.9063267,2.1687649,750.464,-16.18,-18.56,11.93,0.480,1.085,0.19,228.91799,0.36206,3,15
2026-09-12T10:23:14.90Z,47.9063120,2.1687402,749.253,-16.51,-18.34,12.05,0.480,1.086,0.18,228.01761,0.36133,3,15
2026-09-12T10:23:15.00Z,47.9062969,2.1687159,748.059,-16.85,-17.98,11.90,0.480,1.087,0.18,226.85577,0.36214,3,15
2026-09-12T10:23:15.10Z,47.9062816,2.1686920,746.862,-17.18,-17.78,11.90,0.480,1.088,0.18,225.98102,0.36290,3,14
2026-09-12T10:23:15.20Z,47.9062661,2.1686686,745.642,-17.52,-17.41,12.02,0.480,1.090,0.18,224.82413,0.36360,3,14
2026-09-12T10:23:15.30Z,47.9062502,2.1686456,744.422,-17.80,-17.10,12.05,0.481,1.091,0.18,223.84510,0.36212,3,14
2026-09-12T10:23:15.40Z,47.9062341,2.1686229,743.175,-18.04,-17.02,12.13,0.481,1.091,0.18,223.34000,0.35216,3,14
2026-09-12T10:23:15.50Z,47.9062178,2.1686005,741.934,-18.32,-16.56,12.22,0.480,1.091,0.18,222.09800,0.35344,3,14
2026-09-12T10:23:15.60Z,47.9062011,2.1685787,740.692,-18.68,-16.17,12.30,0.480,1.090,0.17,220.88387,0.35298,3,14
2026-09-12T10:23:15.70Z,47.9061841,2.1685576,739.432,-19.12,-15.61,12.33,0.480,1.090,0.17,219.22179,0.35322,3,14
2026-09-12T10:23:15.80Z,47.9061668,2.1685373,738.179,-19.44,-14.96,12.32,0.479,1.090,0.17,217.57939,0.35511,3,14
2026-09-12T10:23:15.90Z,47.9061491,2.1685177,736.903,-19.83,-14.53,12.46,0.479,1.089,0.17,216.24267,0.34472,3,14
2026-09-12T10:23:16.00Z,47.9061311,2.1684986,735.642,-20.16,-14.04,12.50,0.479,1.088,0.17,214.86136,0.34405,3,15
2026-09-12T10:23:16.10Z,47.9061128,2.1684803,734.378,-20.51,-13.46,12.50,0.478,1.086,0.17,213.28660,0.32832,3,15
2026-09-12T10:23:16.20Z,47.9060942,2.1684629,733.082,-20.88,-12.78,12.81,0.477,1.085,0.18,211.48054,0.32744,3,15
2026-09-12T10:23:16.30Z,47.9060752,2.1684463,731.758,-21.27,-12.13,13.07,0.477,1.083,0.18,209.69389,0.32561,3,15
2026-09-12T10:23:16.40Z,47.9060560,2.1684307,730.416,-21.49,-11.47,13.20,0.477,1.082,0.18,208.08148,0.34594,3,15
2026-09-12T10:23:16.50Z,47.9060366,2.1684159,729.039,-21.77,-10.89,13.57,0.476,1.081,0.18,206.58219,0.35610,3,15
2026-09-12T10:23:16.60Z,47.9060168,2.1684021,727.640,-22.08,-9.99,13.96,0.476,1.080,0.18,204.34485,0.35569,3,15
2026-09-12T10:23:16.70Z,47.9059969,2.1683893,726.199,-22.33,-9.31,14.19,0.475,1.078,0.18,202.62039,0.35251,3,15
2026-09-12T10:23:16.80Z,47.9059766,2.1683775,724.745,-22.64,-8.46,14.72,0.475,1.076,0.18,200.48185,0.35997,3,15
2026-09-12T10:23:16.90Z,47.9059562,2.1683669,723.259,-22.80,-7.44,15.09,0.474,1.075,0.18,198.07678,0.35991,3,15
2026-09-12T10:23:17.00Z,47.9059355,2.1683576,721.731,-23.04,-6.53,15.24,0.474,1.073,0.18,195.81708,0.35802,3,15
2026-09-12T10:23:17.10Z,47.9059147,2.1683496,720.182,-23.24,-5.65,15.55,0.473,1.071,0.18,193.66949,0.35609,3,15
2026-09-12T10:23:17.20Z,47.9058937,2.1683427,718.611,-23.36,-4.77,15.94,0.473,1.068,0.18,191.54338,0.34975,3,15
2026-09-12T10:23:17.30Z,47.9058727,2.1683370,717.006,-23.40,-3.75,16.42,0.472,1.066,0.19,189.09292,0.35725,3,15
2026-09-12T10:23:17.40Z,47.9058516,2.1683327,715.369,-23.39,-2.66,16.75,0.472,1.064,0.19,186.47901,0.36765,3,15
2026-09-12T10:23:17.50Z,47.9058304,2.1683298,713.711,-23.42,-1.53,16.99,0.472,1.062,0.19,183.74312,0.36456,3,15
2026-09-12T10:23:17.60Z,47.9058093,2.1683283,712.029,-23.36,-0.58,17.48,0.471,1.059,0.19,181.41182,0.34621,3,15
2026-09-12T10:23:17.70Z,47.9057883,2.1683282,710.307,-23.25,0.50,17.66,0.471,1.056,0.19,178.77525,0.34313,3,15
2026-09-12T10:23:17.80Z,47.9057674,2.1683295,708.538,-23.19,1.64,18.02,0.470,1.054,0.19,175.95034,0.33949,3,15
2026-09-12T10:23:17.90Z,47.9057466,2.1683325,706.744,-22.94,2.82,18.57,0.470,1.051,0.19,172.98881,0.34145,3,15
2026-09-12T10:23:18.00Z,47.9057260,2.1683370,704.921,-22.66,4.05,18.68,0.469,1.048,0.19,169.86800,0.33471,3,15
2026-09-12T10:23:18.10Z,47.9057056,2.1683432,703.055,-22.59,5.22,18.86,0.469,1.045,0.19,167.00092,0.32975,3,15
2026-09-12T10:23:18.20Z,47.9056853,2.1683509,701.154,-22.30,6.26,19.51,0.468,1.042,0.19,164.33013,0.32826,3,15
2026-09-12T10:23:18.30Z,47.9056654,2.1683600,699.231,-21.86,7.44,19.76,0.468,1.039,0.19,161.20723,0.32624,3,15
2026-09-12T10:23:18.40Z,47.9056459,2.1683708,697.273,-21.53,8.65,19.67,0.467,1.036,0.18,158.10603,0.31882,3,15
2026-09-12T10:23:18.50Z,47.9056267,2.1683831,695.286,-21.02,9.76,19.87,0.467,1.033,0.18,155.08824,0.31016,3,15
2026-09-12T10:23:18.60Z,47.9056080,2.1683969,693.282,-20.45,10.88,20.35,0.466,1.029,0.18,151.97379,0.30866,3,15
2026-09-12T10:23:18.70Z,47.9055899,2.1684124,691.258,-19.95,12.19,20.29,0.466,1.026,0.18,148.56976,0.31173,3,15
2026-09-12T10:23:18.80Z,47.9055722,2.1684294,689.246,-19.27,13.28,20.28,0.466,1.023,0.19,145.43261,0.32102,3,15
2026-09-12T10:23:18.90Z,47.9055551,2.1684479,687.205,-18.63,14.33,20.40,0.465,1.019,0.19,142.42629,0.31888,3,15
2026-09-12T10:23:19.00Z,47.9055387,2.1684681,685.152,-17.95,15.66,20.33,0.465,1.016,0.19,138.90363,0.31483,3,15
2026-09-12T10:23:19.10Z,47.9055228,2.1684898,683.118,-17.38,16.78,20.00,0.465,1.012,0.19,136.00273,0.30752,3,15
2026-09-12T10:23:19.20Z,47.9055073,2.1685129,681.095,-17.17,17.68,20.02,0.464,1.009,0.19,134.15811,0.30236,3,15
2026-09-12T10:23:19.30Z,47.9054921,2.1685372,679.085,-16.75,18.53,19.71,0.464,1.006,0.19,132.10976,0.29967,3,15
2026-09-12T10:23:19.40Z,47.9054773,2.1685626,677.121,-16.26,19.38,19.50,0.463,1.002,0.18,130.00480,0.29234,3,15
2026-09-12T10:23:19.50Z,47.9054629,2.1685891,675.188,-15.77,20.21,19.13,0.463,0.999,0.17,127.95377,0.29064,3,15
2026-09-12T10:23:19.60Z,47.9054488,2.1686167,673.294,-15.43,20.96,18.36,0.463,0.996,0.17,126.36676,0.28688,3,15
2026-09-12T10:23:19.70Z,47.9054351,2.1686452,671.469,-15.01,21.56,18.09,0.462,0.993,0.17,124.84950,0.28601,3,15
2026-09-12T10:23:19.80Z,47.9054217,2.1686745,669.681,-14.76,22.29,17.60,0.462,0.991,0.17,123.51314,0.28271,3,15
2026-09-12T10:23:19.90Z,47.9054086,2.1687046,667.956,-14.42,22.78,16.54,0.461,0.988,0.17,122.32777,0.28281,3,15
2026-09-12T10:23:20.00Z,47.9053958,2.1687356,666.310,-14.17,23.39,16.20,0.461,0.985,0.18,121.21881,0.27989,3,15
2026-09-12T10:23:20.10Z,47.9053831,2.1687672,664.718,-13.94,23.85,15.69,0.461,0.982,0.18,120.29877,0.27748,3,15
2026-09-12T10:23:20.20Z,47.9053707,2.1687994,663.188,-13.76,24.28,14.72,0.460,0.979,0.18,119.54194,0.28023,3,15
2026-09-12T10:23:20.30Z,47.9053583,2.1688321,661.753,-13.63,24.60,14.08,0.460,0.977,0.17,118.98900,0.28087,3,15
2026-09-12T10:23:20.40Z,47.9053462,2.1688654,660.362,-13.37,25.14,13.54,0.460,0.975,0.16,117.99360,0.28087,3,15
2026-09-12T10:23:20.50Z,47.9053342,2.1688992,659.027,-13.34,25.40,12.97,0.459,0.973,0.15,117.70459,0.27214,3,15
2026-09-12T10:23:20.60Z,47.9053222,2.1689333,657.751,-13.24,25.51,12.39,0.459,0.972,0.15,117.43440,0.28303,3,15
2026-09-12T10:23:20.70Z,47.9053104,2.1689675,656.533,-13.02,25.60,11.75,0.459,0.971,0.15,116.95081,0.28384,3,15
2026-09-12T10:23:20.80Z,47.9052986,2.1690019,655.371,-13.28,25.71,11.25,0.459,0.970,0.15,117.31539,0.28670,3,15
2026-09-12T10:23:20.90Z,47.9052867,2.1690362,654.273,-13.28,25.55,10.49,0.458,0.969,0.15,117.47003,0.28793,3,15
2026-09-12T10:23:21.00Z,47.9052748,2.1690704,653.240,-13.22,25.50,9.89,0.458,0.968,0.15,117.39761,0.29890,3,15
2026-09-12T10:23:21.10Z,47.9052628,2.1691045,652.263,-13.32,25.54,9.33,0.458,0.968,0.15,117.54731,0.29729,3,15
2026-09-12T10:23:21.20Z,47.9052508,2.1691386,651.329,-13.52,25.35,8.75,0.457,0.967,0.15,118.07194,0.30279,3,15
2026-09-12T10:23:21.30Z,47.9052385,2.1691724,650.476,-13.85,25.15,8.14,0.457,0.967,0.14,118.84374,0.30805,3,15
2026-09-12T10:23:21.40Z,47.9052260,2.1692059,649.682,-13.97,24.94,7.58,0.457,0.967,0.15,119.25392,0.31347,3,15
2026-09-12T10:23:21.50Z,47.9052134,2.1692392,648.925,-14.23,24.73,7.20,0.457,0.967,0.15,119.91224,0.31687,3,15
2026-09-12T10:23:21.60Z,47.9052004,2.1692719,648.198,-14.67,24.23,6.91,0.456,0.967,0.15,121.19180,0.31424,3,15
2026-09-12T10:23:21.70Z,47.9051870,2.1693039,647.537,-15.25,23.50,6.04,0.456,0.967,0.15,122.97791,0.31812,3,15
2026-09-12T10:23:21.80Z,47.9051730,2.1693348,646.926,-15.81,22.84,5.99,0.456,0.967,0.15,124.69374,0.35032,3,15
2026-09-12T10:23:21.90Z,47.9051586,2.1693652,646.315,-16.19,22.49,6.17,0.456,0.968,0.16,125.75188,0.36733,3,15
2026-09-12T10:23:22.00Z,47.9051440,2.1693949,645.709,-16.43,21.92,5.71,0.456,0.969,0.16,126.85263,0.38253,3,15
2026-09-12T10:23:22.10Z,47.9051290,2.1694236,645.173,-16.82,21.06,5.16,0.456,0.970,0.16,128.60694,0.38960,3,15
2026-09-12T10:23:22.20Z,47.9051137,2.1694513,644.646,-17.31,20.36,5.18,0.456,0.972,0.16,130.37941,0.39882,3,15
2026-09-12T10:23:22.30Z,47.9050980,2.1694782,644.109,-17.76,19.81,5.31,0.456,0.973,0.16,131.87010,0.40098,3,15
2026-09-12T10:23:22.40Z,47.9050819,2.1695042,643.589,-18.10,19.11,5.10,0.457,0.974,0.16,133.43724,0.40559,3,15
2026-09-12T10:23:22.50Z,47.9050655,2.1695294,643.087,-18.38,18.43,4.83,0.457,0.975,0.16,134.91899,0.43433,3,15
2026-09-12T10:23:22.60Z,47.9050488,2.1695534,642.619,-18.87,17.50,4.55,0.457,0.977,0.16,137.15090,0.44209,3,15
2026-09-12T10:23:22.70Z,47.9050317,2.1695763,642.141,-19.30,16.63,4.76,0.458,0.978,0.16,139.25526,0.42055,3,15
2026-09-12T10:23:22.80Z,47.9050142,2.1695981,641.659,-19.61,16.07,4.88,0.458,0.980,0.16,140.66102,0.42140,3,15
